objectID,ra,dec,total_votes,p_smooth,p_features,p_artifact,p_edgeon_yes,p_edgeon_no,p_spiral,p_no_spiral,imgID,morphology,edgeon,spiral
587738570849058963,180.3674774169922,16.117843627929688,155,0.1019999980926513,0.925000011920929,0.0,0.0,1.0,0.9968189883456464,9.071937801439036e-08,112812,features,no,spiral
587738570849190046,180.66632080078125,16.075347900390625,282,0.0,1.0,0.0,0.000569256003198,0.9896415763146564,0.999999992046734,4.544194736578506e-50,112814,features,no,spiral
587738570849386646,181.09719848632807,16.067590713500977,144,0.050000000745058,0.9589999914169312,0.003000000026077,0.9612511567455824,0.0848149845846623,1.0,0.0,112816,features,yes,spiral
587738570849583254,181.6419219970703,16.025474548339844,126,0.0979999974370002,0.8759999871253967,0.0199999995529651,0.0,1.0,0.0,1.0,112818,features,no,no
587738570849779824,182.0773468017578,16.1618709564209,151,0.0740000009536743,0.9120000004768372,0.0,0.0,1.0,0.9778338822412372,0.0068591217472757,112819,features,no,spiral
587738570849779857,182.12399291992188,16.143720626831055,130,0.8479999899864197,0.1759999990463256,0.0,0.0,1.0,0.0,1.0,112820,smooth,no,no
587738570849845400,182.25848388671875,16.14805030822754,183,0.0230000000447034,0.8820000290870667,0.0240000002086162,0.1876499916689726,0.8394461660512975,0.811603084453819,0.2317133849324584,112822,features,no,spiral
587738570850107424,182.8622283935547,16.109493255615234,326,0.0130000002682209,0.975000023841858,0.0020000000949949,0.0342151088343172,0.8638103363534938,0.95271815786932,0.0005686639878159,112824,features,no,spiral
587738570850173013,182.9489288330078,16.17624855041504,171,0.0260000005364418,0.9760000109672546,0.0,0.0,1.0,0.982385857391636,5.812900315066925e-05,112826,features,no,spiral
587738570850304033,183.27926635742188,16.085643768310547,120,0.8379999995231628,0.1080000028014183,0.0540000014007091,0.0,1.0,0.0,1.0,112829,smooth,no,no
587725589848916182,263.1297912597656,55.73711395263672,181,0.0260000005364418,0.9890000224113464,0.0350000001490116,0.0030294200694029,0.9369098518981428,0.9992643697984628,9.610189576163578e-07,11283,features,no,spiral
587738570850369571,183.4060516357422,16.121688842773438,247,0.0040000001899898,0.9200000166893004,0.0759999975562095,0.0,1.0,0.9629999995231628,0.0370000004768371,112830,features,no,spiral
587738570850435237,183.68115234375,16.193580627441406,137,0.847000002861023,0.1319999992847442,0.0240000002086162,0.0,1.0,0.9962285727446112,1.4238557257811823e-05,112832,smooth,no,spiral
587738570850566222,183.87803649902344,16.10020637512207,301,0.0,0.9929999709129332,0.0270000007003545,0.0002762713856744,0.9738648339948968,0.9998482456027098,6.017595308659236e-12,112833,features,no,spiral
587738570850828560,184.6305389404297,16.2493839263916,260,0.0,1.0,0.0,0.0,1.0,1.0,0.0,112834,features,no,spiral
587738570851025036,185.0226593017578,16.200679779052734,128,0.090999998152256,0.9070000052452089,0.0,0.0,1.0,0.9450988792499864,0.0144935522584648,112837,features,no,spiral
587738570851287164,185.6140594482422,16.105207443237305,132,0.0719999969005584,0.949999988079071,0.0010000000474974,0.0,1.0,0.9472143231346362,0.0012057447076867,112839,features,no,spiral
587738570851418189,185.9198455810547,16.223323822021484,132,0.875,0.0799999982118606,0.0399999991059303,0.0,1.0,0.0,1.0,112841,smooth,no,no
587738570851483763,186.08750915527344,16.07307243347168,315,0.0,1.0,0.0,4.3644953363328106e-05,0.9912579158088968,0.9999931105864148,1.9110217108278324e-10,112842,features,no,spiral
587738570851483790,186.1390380859375,16.18488121032715,159,0.0219999998807907,0.9589999914169312,0.0,0.8599889972725672,0.2992728561354178,0.978092857534844,0.0207370596159112,112843,features,yes,spiral
587738570851614925,186.4165496826172,16.093116760253906,137,0.8569999933242798,0.1209999993443489,0.025000000372529,0.0,1.0,0.0,1.0,112848,smooth,no,no
587725589849047042,263.280029296875,55.46119689941406,164,0.8330000042915344,0.1330000013113021,0.0,0.0,1.0,0.972187610228064,5.108319798193946e-06,11285,smooth,no,spiral
587738570851680422,186.54209899902344,16.211090087890625,145,0.2419999986886978,0.8069999814033508,0.0010000000474974,0.0,1.0,0.9992671842455778,3.3479600962474046e-11,112852,features,no,spiral
587738570851811458,186.92755126953125,16.06325912475586,141,0.8220000267028809,0.248999997973442,0.0189999993890523,0.0,1.0,0.9627439823189324,0.0533920139273446,112855,smooth,no,spiral
587738570851876963,186.9785919189453,16.071535110473633,163,0.0240000002086162,0.977999985218048,0.0199999995529651,0.058712015242094,0.9045822811678604,0.9600128442769248,0.0002707257562634,112856,features,no,spiral
587738570852073615,187.48915100097656,16.095449447631836,280,0.0,1.0,0.0,3.154385427495993e-05,0.9869290607442356,1.0,0.0,112857,features,no,spiral
587738570852204741,187.78692626953125,16.0919132232666,135,0.1019999980926513,0.8489999771118164,0.0,0.0,1.0,0.9963867848366132,0.000375782824489,112858,features,no,spiral
587738570852335732,188.1181488037109,16.211650848388672,148,0.8130000233650208,0.0,0.006000000052154,0.0,1.0,0.0,1.0,112860,smooth,no,no
587738570852401305,188.2683563232422,16.11754035949707,268,0.0010000000474974,0.9700000286102296,0.0799999982118606,0.0016340157793589,0.9802558457447772,0.9826364211185556,0.0067889039031902,112862,features,no,spiral
587738570852401377,188.3548126220703,16.076101303100586,260,0.0520000010728836,0.9409999847412108,0.0,0.013166708580642,0.9603948225207978,0.9302484580233517,0.0021412505528264,112863,features,no,spiral
587738570852728905,189.12718200683597,16.076374053955078,179,0.050000000745058,0.9520000219345092,0.0260000005364418,0.0,1.0,0.963125648150837,0.0003942504439324,112866,features,no,spiral
587738570852794461,189.2351531982422,16.13253402709961,255,0.0,0.9990000128746032,0.0109999999403953,0.0,1.0,0.9999996787611628,1.349066916099117e-22,112867,features,no,spiral
587725589849309380,263.6374206542969,54.86653518676758,126,0.8600000143051147,0.0850000008940696,0.0,0.0,1.0,0.0,1.0,11287,smooth,no,no
587738570852991144,189.70562744140625,16.048011779785156,189,0.0080000003799796,0.9990000128746032,0.0020000000949949,0.0009707215795126,0.9756881204951005,0.985248339810186,0.0002072885545695,112870,features,no,spiral
587738570853056645,189.8509979248047,16.039609909057617,184,0.0049999998882412,0.9769999980926514,0.0260000005364418,0.0921770864130201,0.8350034523145717,1.0,0.0,112871,features,no,spiral
587738570853122195,189.97833251953125,16.157394409179688,190,0.0,0.9980000257492064,0.0240000002086162,0.0,1.0,0.9978507001048772,9.63797356694715e-08,112873,features,no,spiral
587738570853187672,190.1261444091797,16.169876098632812,138,0.1080000028014183,0.8669999837875366,0.0020000000949949,0.0,1.0,0.0,1.0,112874,features,no,no
587738570853187678,190.1428680419922,16.10107421875,241,0.0,1.0,0.0,0.0,1.0,0.9999723034792928,1.4500348545813497e-12,112875,features,no,spiral
587738570853187709,190.20025634765625,16.152265548706055,212,0.0,0.9980000257492064,0.0049999998882412,0.0,1.0,0.999982606267014,1.6164400094794728e-23,112876,features,no,spiral
587738570853384301,190.57830810546875,16.145936965942383,161,0.1140000000596046,0.921999990940094,0.0,0.0,1.0,0.806036787352104,0.2795012155287553,112877,features,no,spiral
587738570853384352,190.63540649414065,16.03740119934082,129,0.9169999957084656,0.0610000006854534,0.0379999987781047,0.0,1.0,0.0,1.0,112878,smooth,no,no
587738570853646510,191.28997802734372,16.013113021850586,144,0.3030000030994415,0.959999978542328,0.0,0.018624564088084,0.9560784407999108,0.9680232888648566,0.0092275070291212,112879,features,no,spiral
587738570853646512,191.29315185546875,16.10319709777832,152,0.0590000003576278,0.9190000295639038,0.0340000018477439,0.0,1.0,0.8091031877866348,0.1090915899481091,112880,features,no,spiral
587738570853777522,191.5064239501953,16.108915328979492,231,0.0,1.0,0.0260000005364418,0.0060630635328344,0.966007457147512,0.9998801584393838,1.5167830213481127e-14,112881,features,no,spiral
587738570854301815,192.8228302001953,16.048686981201172,123,0.8640000224113464,0.135000005364418,0.0450000017881393,0.0,1.0,0.9976409773611502,8.802352673795793e-12,112884,smooth,no,spiral
587738570855219338,195.02249145507807,15.83310317993164,188,0.0509999990463256,0.9710000157356262,0.0,0.002741370216994,0.9767164692694892,0.9956168585954134,9.609630113355973e-08,112889,features,no,spiral
587738570855350390,195.26524353027344,15.885830879211426,182,0.0,0.9819999933242798,0.0480000004172325,0.0,1.0,0.9983554347955234,4.2644959196688825e-08,112891,features,no,spiral
587738570855546916,195.82760620117188,15.80135440826416,293,0.0,0.9990000128746032,0.0,0.0,1.0,1.0,0.0,112892,features,no,spiral
587738570855546969,195.75045776367188,15.905963897705078,274,0.025000000372529,0.975000023841858,0.0,0.0046682222713463,0.9839026766370316,0.8745320768393599,0.1448547508085416,112893,features,no,spiral
587738570855546984,195.7610015869141,15.860639572143556,315,0.0,0.9990000128746032,0.0,0.0,1.0,1.0,0.0,112894,features,no,spiral
587738570856333396,197.6445159912109,15.842978477478027,140,0.8809999823570251,0.1319999992847442,0.0,0.0,1.0,0.9711669020607542,0.0203347671543679,112896,smooth,no,spiral
587738570856333412,197.6655731201172,15.821690559387209,174,0.1739999949932098,0.8270000219345093,0.0,0.0,1.0,0.9420449709166132,0.0060972925077447,112897,features,no,spiral
587738570856333435,197.6976623535156,15.78687572479248,271,0.0,0.9990000128746032,0.0299999993294477,0.0,1.0,0.974239645725493,0.0105130695396228,112898,features,no,spiral
587738570856333449,197.7117462158203,15.851969718933104,183,0.0010000000474974,0.9980000257492064,0.0489999987185001,0.0161287022198834,0.868982687878781,0.9944796334444936,0.0001188164386626,112899,features,no,spiral
587722983364690145,211.9939727783203,0.0244079492986202,122,0.1080000028014183,0.8920000195503235,0.032999999821186,0.016387861141303,0.9417639237681809,0.85670722721124,0.0394397429145894,1129,features,no,spiral
587725589849309510,263.7483825683594,54.7599983215332,136,0.8100000023841858,0.0,0.0599999986588954,0.0,1.0,0.0,1.0,11290,smooth,no,no
587738570856595517,198.29330444335935,15.750885009765623,184,0.0240000002086162,0.9729999899864196,0.0450000017881393,0.051882136091801,0.8324791152707639,0.9684236916636269,0.0011108526340371,112900,features,no,spiral
587738570856726647,198.57415771484372,15.668169021606444,136,0.9020000100135804,0.0430000014603138,0.0260000005364418,0.0,1.0,0.0,1.0,112902,smooth,no,no
587738570857054239,199.31539916992188,15.697869300842283,134,0.8330000042915344,0.2440000027418136,0.0,0.0,1.0,0.9997910967429574,1.5813421533644183e-20,112903,smooth,no,spiral
587738570857119859,199.5065155029297,15.747039794921877,325,0.0010000000474974,0.9760000109672546,0.0070000002160668,4.1014297304408645e-07,0.9890761672951942,0.9999456077059206,1.0346549547484064e-05,112905,features,no,spiral
587738570857251012,199.86453247070312,15.61058235168457,144,0.8330000042915344,0.3199999928474426,0.0199999995529651,0.0962721782952248,0.8984441541069867,0.9560369120430096,0.1254652770122248,112906,smooth,no,spiral
587738570857381969,200.18582153320312,15.644124031066896,298,0.0,1.0,0.0080000003799796,6.383094794940039e-05,0.9896155495969906,0.9999473597017876,1.0626625798853484e-18,112907,features,no,spiral
587725589849571543,263.8094177246094,54.26216125488281,136,0.8529999852180481,0.0810000002384185,0.061999998986721,0.0,1.0,0.0,1.0,11291,smooth,no,no
587738570857775321,201.0922393798828,15.629169464111328,122,0.0390000008046627,0.9710000157356262,0.0010000000474974,0.0,1.0,0.8646701579260826,0.0302462124357716,112910,features,no,spiral
587738570858496115,202.7552795410156,15.377145767211914,203,0.0230000000447034,0.9850000143051147,0.0020000000949949,0.0170634020873541,0.9487962317582228,0.9908400032403762,1.8947124799990325e-06,112912,features,no,spiral
587738570858627172,203.0092315673828,15.4572114944458,181,0.0,1.0,0.0,0.0003050769088377,0.9833600800261624,1.0,0.0,112913,features,no,spiral
587738570858627197,203.0506591796875,15.35820198059082,155,0.0240000002086162,0.9739999771118164,0.0,0.0013897757957247,0.9731200324265644,0.9455459388032242,0.0018719668895591,112914,features,no,spiral
587738570859413716,204.9543914794922,15.263497352600098,170,0.0,0.9769999980926514,0.0649999976158142,0.0046822909396098,0.9753113188619004,0.9991777698054042,1.9990494476371843e-05,112917,features,no,spiral
587738570859610165,205.39993286132807,15.223784446716309,280,0.1110000014305114,0.8949999809265137,0.0469999983906745,0.0033246911499773,0.979386645213858,0.8705250551810054,0.0059870641895974,112920,features,no,spiral
587738570859806903,205.8844146728516,15.143682479858398,137,0.8560000061988831,0.0640000030398368,0.0509999990463256,0.0,1.0,0.0,1.0,112921,smooth,no,no
587738570860396735,207.184814453125,15.030769348144531,139,0.8640000224113464,0.0430000014603138,0.0040000001899898,0.0,1.0,0.0,1.0,112922,smooth,no,no
587738570860462243,207.31137084960935,15.005982398986816,136,0.8040000200271606,0.090999998152256,0.0230000000447034,0.0,1.0,0.0,1.0,112923,smooth,no,no
587738570860724403,208.0299835205078,14.937458038330078,137,0.8640000224113464,0.3680000007152557,0.0020000000949949,0.0,1.0,0.0,1.0,112926,smooth,no,no
587738570860921121,208.5123748779297,14.911253929138184,119,0.8199999928474426,0.0949999988079071,0.0560000017285347,0.0,1.0,0.0,1.0,112928,smooth,no,no
587725589849571548,263.7817687988281,54.24990081787109,158,0.0590000003576278,0.9710000157356262,0.0299999993294477,0.0,1.0,0.0,1.0,11293,features,no,no
587738570860986596,208.64767456054688,14.850019454956056,152,0.8709999918937683,0.0799999982118606,0.0340000018477439,0.0,1.0,0.0,1.0,112930,smooth,no,no
587738571115397228,175.38677978515625,15.966714859008787,145,0.0560000017285347,0.9139999747276306,0.0,0.8542548582371132,0.2832759575623572,0.9747719055007324,0.0147682260985435,112936,features,yes,spiral
587738572457246859,192.0919189453125,38.82772445678711,135,0.9229999780654908,0.0540000014007091,0.0340000018477439,0.0,1.0,0.0,1.0,112939,smooth,no,no
587725589849637117,263.9644775390625,54.06734085083008,152,0.0219999998807907,0.9739999771118164,0.0209999997168779,0.0,1.0,0.9626948369567572,0.0020259958610153,11294,features,no,spiral
587738572457771144,193.6327972412109,38.6285514831543,250,0.0769999995827674,0.930999994277954,0.0289999991655349,0.0,1.0,0.982366390857896,0.0331735132638225,112942,features,no,spiral
587738572457836759,193.7810211181641,38.62384796142578,141,0.0780000016093254,0.9350000023841858,0.0,0.955084928965938,0.1222062987452303,0.0,1.0,112943,features,yes,no
587738572457967665,194.12985229492188,38.61344909667969,303,0.1230000033974647,0.8339999914169312,0.0120000001043081,0.0,1.0,0.9279650905382876,0.0860643274929454,112946,features,no,spiral
587738572458164293,194.76551818847656,38.6255111694336,269,0.0,1.0,0.0,0.0018746879820575,0.9813683134961833,1.0,0.0,112952,features,no,spiral
587738572458164297,194.7664031982422,38.62576675415039,315,0.0,1.0,0.0,0.0002214007662562,0.9863743199246982,1.0,0.0,112953,features,no,spiral
587738572458164415,194.80349731445312,38.70537567138672,160,0.8109999895095825,0.1480000019073486,0.061999998986721,0.0,1.0,0.0,1.0,112954,smooth,no,no
587738572458295318,195.05149841308597,38.63346481323242,134,0.8429999947547913,0.1589999943971634,0.0219999998807907,0.0,1.0,0.0,1.0,112958,smooth,no,no
587725590381396134,258.51446533203125,65.52737426757812,283,0.0010000000474974,0.975000023841858,0.0260000005364418,0.0,1.0,0.9999902972057232,1.0299299728172347e-14,11296,features,no,spiral
587738572458426473,195.37823486328125,38.55570983886719,194,0.0480000004172325,0.9089999794960022,0.0230000000447034,0.0402592505564287,0.9369090710403524,0.9506737113726852,0.0720745662167121,112960,features,no,spiral
587738572458491913,195.5754852294922,38.5924072265625,124,0.8600000143051147,0.0680000036954879,0.0710000023245811,0.0,1.0,0.0,1.0,112962,smooth,no,no
587738572458688524,196.20480346679688,38.53791046142578,154,0.8460000157356262,0.1319999992847442,0.0010000000474974,0.247987996467912,0.8330802390515614,0.0,1.0,112965,smooth,no,no
587738572458688602,196.27288818359372,38.50641250610352,281,0.0469999983906745,0.9449999928474426,0.0209999997168779,0.0173170390327711,0.967914098642924,0.8999935435394512,0.1681916677985255,112966,features,no,spiral
587738572458754175,196.4846343994141,38.45510482788086,161,0.025000000372529,0.9670000076293944,0.0,0.000580746096592,0.9724195499617994,1.0,0.0,112967,features,no,spiral
587738572458754180,196.49462890625,38.47571563720703,145,0.0320000015199184,0.9850000143051147,0.0,0.0,1.0,0.999637706010411,1.8158981203124429e-12,112968,features,no,spiral
587738572458885209,196.74041748046875,38.37010192871094,137,0.032999999821186,0.8270000219345093,0.0860000029206276,0.0,1.0,0.0,1.0,112969,features,no,no
587738572458950828,197.0492401123047,38.47629165649414,176,0.0240000002086162,0.9869999885559082,0.0,0.0003743530901876,0.973058864979026,0.9998741377032034,1.5950412758926227e-10,112970,features,no,spiral
587738572459409461,198.2892608642578,38.37831497192383,317,0.0,1.0,0.0,0.0,1.0,1.0,0.0,112975,features,no,spiral
587738572459540570,198.6625213623047,38.17240905761719,270,0.0769999995827674,0.9769999980926514,0.0080000003799796,0.0296901288901303,0.9439050177613222,0.8028121656898182,0.1541206082959281,112978,features,no,spiral
587738572459671572,199.00254821777344,38.11057662963867,161,0.8949999809265137,0.0509999990463256,0.0209999997168779,0.0,1.0,0.0,1.0,112979,smooth,no,no
587738572459802779,199.40321350097656,38.14268112182617,173,0.0,0.9980000257492064,0.0049999998882412,0.0020606774799932,0.933180117432644,0.9956693030247012,4.804629957621638e-06,112980,features,no,spiral
587738572459802815,199.4589385986328,38.06446075439453,175,0.2750000059604645,0.9559999704360962,0.0489999987185001,0.0,1.0,0.0,1.0,112981,features,no,no
587738572459933796,199.7624969482422,38.12297058105469,162,0.0,1.0,0.0,0.9703707438920046,0.1694809944111533,1.0,0.0,112982,features,yes,spiral
587738572460130415,200.35389709472656,38.013858795166016,261,0.0,1.0,0.0149999996647238,0.0,1.0,0.9999154576764232,3.443286075437445e-17,112987,features,no,spiral
587738572460261537,200.7229156494141,37.98483657836914,178,0.2770000100135803,0.9330000281333924,0.0579999983310699,0.0,1.0,0.997895893642879,0.0006805660902769,112989,features,no,spiral
587725590381461776,258.6083374023437,65.26899719238281,262,0.0,0.9350000023841858,0.0189999993890523,0.0019302864057403,0.9822020088720526,0.9999963742855382,2.2448566288169235e-67,11299,features,no,spiral
587738572460327004,200.9256896972656,37.983375549316406,260,0.125,0.9120000004768372,0.025000000372529,0.0015305970646911,0.9799559701264768,0.995486973134501,0.0001413846294318,112990,features,no,spiral
587738572460589183,201.721923828125,37.77520751953125,294,0.0,0.9919999837875366,0.0240000002086162,0.0162829411972362,0.9626130699080052,0.989507536426565,0.030621272170076,112995,features,no,spiral
587722983364690155,212.0133209228516,0.0492954812943935,157,0.1790000051259994,0.8270000219345093,0.0010000000474974,0.0723606334027781,0.8831351602881948,0.9817190152913248,0.000190127705258,1130,features,no,spiral
587725590381527163,258.5536804199219,65.22406768798828,188,0.0020000000949949,0.9549999833106996,0.0710000023245811,0.1981213244317898,0.836060059102767,0.0,1.0,11300,features,no,no
587738572460720293,202.08485412597656,37.68608474731445,189,0.0,1.0,0.032999999821186,0.0012134878907949,0.97496320454434,0.9956737960141616,0.0490883906869422,113000,features,no,spiral
587738572460785671,202.16455078125,37.74101638793945,134,0.8600000143051147,0.1089999973773956,0.0010000000474974,0.0,1.0,0.0,1.0,113003,smooth,no,no
587738572460785786,202.23716735839844,37.67697143554688,249,0.0,1.0,0.0020000000949949,2.282951466599972e-05,0.9867532495413606,0.9999993654340176,2.1719717167695854e-21,113007,features,no,spiral
587725590381527200,258.6972351074219,65.20404815673828,140,0.0680000036954879,0.9490000009536744,0.0,0.0,1.0,0.9894424818232476,1.8994861298644555e-06,11301,features,no,spiral
587738572460785836,202.31771850585935,37.72970581054688,351,0.0,1.0,0.0,1.395589839284074e-05,0.9924875280494988,1.0,0.0,113011,features,no,spiral
587738572460851382,202.36209106445312,37.73167419433594,345,0.0230000000447034,0.9760000109672546,0.0010000000474974,0.0,1.0,0.999980938443068,2.177571929077291e-11,113016,features,no,spiral
587738572460851417,202.47010803222656,37.806888580322266,177,0.3490000069141388,0.9580000042915344,0.0740000009536743,0.0159161947893973,0.9557448155902748,0.9975668782088416,1.686980008429852e-09,113017,features,no,spiral
587725590381527271,258.561279296875,65.10728454589844,190,0.050000000745058,0.9490000009536744,0.0049999998882412,0.0,1.0,0.8306419753334995,0.1875741908361388,11302,features,no,spiral
587738572461113497,203.1640167236328,37.62333679199219,169,0.0049999998882412,0.9710000157356262,0.0309999994933605,0.0055455592911822,0.9619955995771696,0.9620803382325068,0.0017980559541474,113021,features,no,spiral
587738572461637728,204.64617919921875,37.37211990356445,171,0.090999998152256,0.9089999794960022,0.0010000000474974,0.0,1.0,0.967639326022534,0.0085239642839316,113026,features,no,spiral
587738572461899985,205.39215087890625,37.208038330078125,257,0.0130000002682209,0.9919999837875366,0.0,0.0339855760076259,0.8839562664309992,0.9935128559821946,2.342661793669785e-05,113028,features,no,spiral
587738572462161965,206.15432739257807,37.17162704467773,138,0.9769999980926514,0.0230000000447034,0.0,0.0,1.0,0.0,1.0,113030,smooth,no,no
587738572462293195,206.5310821533203,37.00424575805664,152,0.8399999737739563,0.1710000038146972,0.0230000000447034,0.0,1.0,0.0,1.0,113031,smooth,no,no
587738572462555355,207.2697296142578,36.76552200317383,129,0.8889999985694885,0.0460000000894069,0.0020000000949949,0.0,1.0,0.0,1.0,113033,smooth,no,no
587738572462620843,207.38119506835935,36.73093795776367,156,0.8240000009536743,0.1519999951124191,0.0549999997019767,0.0,1.0,0.0,1.0,113034,smooth,no,no
587738572462948473,208.34251403808597,36.53782272338867,372,0.0,0.9980000257492064,0.0489999987185001,0.0051045259046788,0.9580275781241188,0.99178787910914,0.0009196987012937,113036,features,no,spiral
587738572463014057,208.39468383789065,36.540771484375,272,0.0010000000474974,0.9810000061988832,0.0350000001490116,0.0005073581481828,0.9876259337774996,0.9358259734103956,0.0361085893932752,113039,features,no,spiral
587725590381658342,259.0523376464844,64.9048843383789,150,0.1749999970197677,0.875,0.0219999998807907,0.0203520611278176,0.9602851401434452,0.8681564805370623,0.1794273584137547,11304,features,no,spiral
587738572463014077,208.4588165283203,36.68524932861328,227,0.0,0.9990000128746032,0.0540000014007091,7.925054352792483e-08,0.998933423862548,0.9999731434880084,2.099572245582369e-17,113040,features,no,spiral
587738572463210684,209.0177154541016,36.41617965698242,161,0.8600000143051147,0.2549999952316284,0.0,0.198596877159662,0.8719022757965826,0.0,1.0,113043,smooth,no,no
587738572993855490,191.22134399414065,39.35118865966797,379,0.0769999995827674,0.975000023841858,0.0,0.0,1.0,0.9925989109403156,0.004849200369638,113044,features,no,spiral
587738572994183303,192.20046997070312,39.26878356933594,205,0.0410000011324882,0.9409999847412108,0.0,0.0005302703573123,0.9815898979535334,0.8730285622183916,0.0355021278916191,113047,features,no,spiral
587738572994379890,192.8740997314453,39.28019332885742,202,0.0080000003799796,0.9919999837875366,0.0,0.0,1.0,0.983896291838427,0.0006618050417531,113048,features,no,spiral
587738572994707486,193.78843688964844,39.20322799682617,380,0.0,0.9789999723434448,0.0209999997168779,0.0209999997168779,0.9789999723434448,1.0,0.0,113051,features,no,spiral
587738572994773075,194.02853393554688,39.06632995605469,264,0.0,1.0,0.0,0.0,1.0,0.9997126971844136,3.41659005721812e-05,113052,features,no,spiral
587738572995166221,195.08090209960935,39.00263595581055,310,0.0,1.0,0.0350000001490116,0.0012057922031429,0.9834954897836914,1.0,0.0,113057,features,no,spiral
587738572995231800,195.3946685791016,38.97953796386719,129,0.9169999957084656,0.0850000008940696,0.0230000000447034,0.0018490591956696,0.9669729645980576,0.0,1.0,113058,smooth,no,no
587725590381723894,259.03778076171875,64.7560806274414,332,0.0,1.0,0.0,0.0001022086637486,0.9773932190746756,1.0,0.0,11306,features,no,spiral
587738572995428441,195.8565826416016,38.951271057128906,361,0.0,0.9980000257492064,0.0,0.0002335322674163,0.9857885829216384,0.9996738828963374,0.0009895127504626,113060,features,no,spiral
587738572995428487,195.9185333251953,39.02865219116211,241,0.0,0.9760000109672546,0.0,0.008563044861107,0.982487643169052,0.8918545523390109,0.3517449990137931,113061,features,no,spiral
587738572995494029,196.10009765625,39.00006103515625,168,0.0370000004768371,0.968999981880188,0.0,0.0,1.0,0.9596776607390995,0.0003991176452821,113062,features,no,spiral
587738572995494046,196.1346740722656,38.92811584472656,135,0.8569999933242798,0.1230000033974647,0.0240000002086162,0.0,1.0,0.0,1.0,113063,smooth,no,no
587738572995559568,196.35369873046875,39.00429153442383,182,0.8460000157356262,0.0949999988079071,0.0010000000474974,0.0,1.0,0.0,1.0,113064,smooth,no,no
587738572995690609,196.59169006347656,38.836185455322266,124,0.8700000047683716,0.0829999968409538,0.0289999991655349,0.0,1.0,0.9999666423118496,1.8447145833211756e-41,113067,smooth,no,spiral
587738572995690633,196.6452789306641,38.84376907348633,130,0.8320000171661377,0.4210000038146972,0.0,0.0,1.0,0.0,1.0,113068,smooth,no,no
587725590381723901,258.9057922363281,64.73336791992188,177,0.0309999994933605,0.8569999933242798,0.0280000008642673,0.0,1.0,0.994453083550484,0.0002829680858509,11307,features,no,spiral
587738572995952838,197.4782867431641,38.708778381347656,208,0.0240000002086162,0.9739999771118164,0.0450000017881393,0.0,1.0,0.9999634243251412,4.534567521650467e-24,113072,features,no,spiral
587738572996018336,197.5968780517578,38.85673904418945,240,0.032999999821186,0.9350000023841858,0.0,0.1754569324555884,0.8036285193238057,0.9985947006937188,9.762705375504691e-14,113074,features,no,spiral
587738572996018408,197.6527404785156,38.76167678833008,152,0.8040000200271606,0.1710000038146972,0.003000000026077,0.0324314467432262,0.9090999170685112,0.0,1.0,113075,smooth,no,no
587738572996214872,198.11741638183597,38.71792984008789,150,0.9020000100135804,0.0860000029206276,0.0,0.0,1.0,0.0,1.0,113076,smooth,no,no
587738572996346045,198.6186370849609,38.717716217041016,274,0.0,0.9990000128746032,0.0260000005364418,1.9086072709762395e-06,0.9968808181783508,1.0,0.0,113079,features,no,spiral
587738572996411433,198.7251434326172,38.71565246582031,139,0.0240000002086162,0.949999988079071,0.0280000008642673,0.0,1.0,0.879680592711605,0.0081349160825454,113080,features,no,spiral
587738572996411531,198.68460083007807,38.66423034667969,225,0.025000000372529,0.9769999980926514,0.0,0.0482785811511003,0.8718898621443382,0.9980162870097212,7.744858968315534e-05,113081,features,no,spiral
587738572996411541,198.7154235839844,38.69450759887695,339,0.0,0.9900000095367432,0.0070000002160668,0.0,1.0,0.9995066016787922,4.209635652259557e-17,113082,features,no,spiral
587738572996411551,198.7167510986328,38.67686080932617,165,0.0289999991655349,0.9729999899864196,0.0,0.0061839674844179,0.9236866998926672,0.9746863331362684,0.0002457019202834,113084,features,no,spiral
587738572996477096,198.91429138183597,38.52878189086914,172,0.0130000002682209,0.9890000224113464,0.0080000003799796,0.0,1.0,0.9690442922921316,0.0005514225495324,113086,features,no,spiral
587738572996608272,199.4339141845703,38.63608169555664,175,0.0,0.977999985218048,0.0010000000474974,0.0,1.0,0.9961659818332056,2.007886359808849e-09,113089,features,no,spiral
587738572996673729,199.47894287109372,38.47616195678711,145,0.090999998152256,0.9399999976158142,0.0160000007599592,0.9433874440541424,0.168025751276834,1.0,0.0,113090,features,yes,spiral
587738572996673820,199.61122131347656,38.61078643798828,150,0.0410000011324882,0.9139999747276306,0.0020000000949949,0.0015994247616708,0.9543608702384074,0.9763568913061528,0.0028173771292309,113092,features,no,spiral
587738572996739217,199.66297912597656,38.47700119018555,166,0.8360000252723694,0.125,0.0209999997168779,0.0,1.0,0.9991829123620892,1.404040272438746e-05,113094,smooth,no,spiral
587738572997197897,200.9972381591797,38.309226989746094,144,0.915000021457672,0.0970000028610229,0.0,0.0,1.0,0.0,1.0,113095,smooth,no,no
587738572997394570,201.5780029296875,38.17359924316406,149,0.8889999985694885,0.061999998986721,0.0,0.0,1.0,0.0,1.0,113096,smooth,no,no
587738572997525628,201.9973907470703,38.29687881469727,230,0.0410000011324882,0.9490000009536744,0.0020000000949949,0.0,1.0,0.907325701557306,0.0171434172435166,113097,features,no,spiral
